nanoseconds,executed_shares,execution_price,match_number,order_number,price,shares,tracking_number,buysell_S,msg_type_E,msg_type_P,date
44071246707237,50.0,128.4,4032549.0,207292210.0,128.4,100.0,2,0,1,0,20180301
44071246711698,6.0,128.4,4032550.0,207292210.0,128.4,100.0,2,0,1,0,20180301
44099615399983,44.0,128.43,4037827.0,207680002.0,128.43,100.0,2,0,1,0,20180301
44099615401467,50.0,128.43,4037828.0,207680002.0,128.43,100.0,2,0,1,0,20180301
44099615402892,6.0,128.43,4037829.0,207680002.0,128.43,100.0,2,0,1,0,20180301
44110900197844,5.0,128.3,4042005.0,0.0,128.3,5.0,2,0,0,1,20180301
44126666686619,70.0,128.29,4044819.0,207508366.0,128.29,100.0,3,0,1,0,20180301
44126666734984,16.0,128.29,4044820.0,207508366.0,128.29,100.0,2,0,1,0,20180301
44126666742850,14.0,128.29,4044821.0,207508366.0,128.29,100.0,2,0,1,0,20180301
44126666742850,1.0,128.29,4044822.0,207806358.0,128.29,1.0,4,0,1,0,20180301
44126975615646,100.0,128.29,4044954.0,0.0,128.29,100.0,2,0,0,1,20180301
44130121709290,1.0,128.15,4045601.0,0.0,128.15,1.0,2,0,0,1,20180301
44130121709829,1.0,128.15,4045602.0,0.0,128.15,1.0,2,0,0,1,20180301
44132539443053,100.0,128.11,4046864.0,0.0,128.11,100.0,2,0,0,1,20180301
44132539443053,100.0,128.1,4046865.0,0.0,128.1,100.0,4,0,0,1,20180301
44132539443053,100.0,128.05,4046866.0,0.0,128.05,100.0,6,0,0,1,20180301
44170665047415,5.0,128.14,4064220.0,0.0,128.14,5.0,2,0,0,1,20180301
44170665047415,100.0,128.16,4064221.0,208316302.0,128.16,100.0,4,1,1,0,20180301
44170665047415,45.0,128.16,4064222.0,208338458.0,128.16,100.0,6,1,1,0,20180301
44170665067775,55.0,128.16,4064223.0,208338458.0,128.16,100.0,2,1,1,0,20180301
44170665067775,100.0,128.16,4064224.0,208396886.0,128.16,100.0,4,1,1,0,20180301
44170665067775,5.0,128.16,4064225.0,208750074.0,128.16,7.0,6,1,1,0,20180301
44170665070756,2.0,128.16,4064226.0,208750074.0,128.16,7.0,2,1,1,0,20180301
44170665070756,3.0,128.16,4064227.0,208920898.0,128.16,3.0,4,1,1,0,20180301
44170665078991,100.0,128.17,4064228.0,208785618.0,128.17,100.0,2,1,1,0,20180301
44170665616880,31.0,128.2,4064232.0,208750714.0,128.2,100.0,2,1,1,0,20180301
44171003164607,69.0,128.2,4064682.0,208750714.0,128.2,100.0,2,1,1,0,20180301
44171003190636,100.0,128.21,4064683.0,208354650.0,128.21,100.0,2,1,1,0,20180301
44171146409553,100.0,128.16,4064797.0,208986362.0,128.16,100.0,2,1,1,0,20180301
44225972967721,20.0,128.24,4078199.0,208163950.0,128.24,20.0,2,1,1,0,20180301
44225972995105,2.0,128.25,4078200.0,208163954.0,128.25,2.0,2,1,1,0,20180301
44225972995105,15.0,128.25,4078201.0,209475530.0,128.25,15.0,4,1,1,0,20180301
44225972995105,78.0,128.25,4078202.0,209498430.0,128.25,200.0,6,1,1,0,20180301
44225973090636,24.0,128.25,4078203.0,209498430.0,128.25,200.0,2,1,1,0,20180301
44225973117482,98.0,128.25,4078204.0,209498430.0,128.25,200.0,2,1,1,0,20180301
44225973117482,100.0,128.25,4078205.0,209523066.0,128.25,100.0,4,1,1,0,20180301
44225973205714,50.0,128.26,4078206.0,208163966.0,128.26,50.0,2,1,1,0,20180301
44225974208415,20.0,128.27,4078209.0,208163978.0,128.27,20.0,2,1,1,0,20180301
44225974208415,24.0,128.27,4078210.0,209237054.0,128.27,182.0,4,1,1,0,20180301
44226291656148,100.0,128.23,4078292.0,0.0,128.23,100.0,2,0,0,1,20180301
44226291656148,100.0,128.22,4078293.0,209742114.0,128.22,200.0,4,0,1,0,20180301
44226295305103,100.0,128.27,4078296.0,209237054.0,128.27,182.0,2,1,1,0,20180301
44233015012401,100.0,128.22,4080566.0,209742114.0,128.22,200.0,2,0,1,0,20180301
44233015029804,1.0,128.22,4080567.0,209858610.0,128.22,1.0,2,0,1,0,20180301
44233015056992,100.0,128.21,4080568.0,0.0,128.21,100.0,2,0,0,1,20180301
44233015137013,5.0,128.19,4080569.0,209832298.0,128.19,5.0,2,0,1,0,20180301
44233015726971,2.0,128.17,4080578.0,209747474.0,128.17,100.0,2,0,1,0,20180301
44233015848190,98.0,128.17,4080579.0,209747474.0,128.17,100.0,2,0,1,0,20180301
44245816849298,100.0,128.21,4085061.0,0.0,128.21,100.0,2,0,0,1,20180301
44250839136472,92.0,128.09,4086039.0,209883638.0,128.09,124.0,2,0,1,0,20180301
44250839171768,32.0,128.09,4086040.0,209883638.0,128.09,124.0,2,0,1,0,20180301
44250839171768,1.0,128.09,4086041.0,210195182.0,128.09,1.0,4,0,1,0,20180301
44250839177714,33.0,128.09,4086042.0,0.0,128.09,33.0,2,0,0,1,20180301
44250839182543,33.0,128.09,4086043.0,0.0,128.09,33.0,2,0,0,1,20180301
44250839375728,33.0,128.09,4086044.0,0.0,128.09,33.0,2,0,0,1,20180301
44266496359282,100.0,128.05,4089921.0,210203866.0,128.05,100.0,2,0,1,0,20180301
44267816007965,100.0,128.07,4090057.0,210432114.0,128.07,100.0,2,0,1,0,20180301
44268837308379,96.0,128.05,4090201.0,210432442.0,128.05,100.0,2,1,1,0,20180301
44268837322768,4.0,128.05,4090202.0,210432442.0,128.05,100.0,2,1,1,0,20180301
44268837322768,87.0,128.05,4090203.0,210432666.0,128.05,87.0,4,1,1,0,20180301
44268837322768,100.0,128.05,4090204.0,210434806.0,128.05,100.0,6,1,1,0,20180301
44281014899508,100.0,128.08,4091916.0,210551290.0,128.08,100.0,2,0,1,0,20180301
44294480442051,34.0,128.07,4094916.0,210718598.0,128.07,100.0,2,1,1,0,20180301
44294480453788,50.0,128.07,4094917.0,210718598.0,128.07,100.0,2,1,1,0,20180301
44294480456311,16.0,128.07,4094918.0,210718598.0,128.07,100.0,2,1,1,0,20180301
44327530448839,8.0,128.14,4104796.0,210572274.0,128.14,8.0,2,1,1,0,20180301
44327530468593,29.0,128.15,4104797.0,210955642.0,128.15,29.0,2,1,1,0,20180301
44327530468593,97.0,128.16,4104798.0,210272722.0,128.16,100.0,4,1,1,0,20180301
44327530479588,3.0,128.16,4104799.0,210272722.0,128.16,100.0,2,1,1,0,20180301
44327530479588,47.0,128.16,4104800.0,210494118.0,128.16,100.0,4,1,1,0,20180301
44327530486090,50.0,128.16,4104801.0,210494118.0,128.16,100.0,2,1,1,0,20180301
44327530491277,3.0,128.16,4104802.0,210494118.0,128.16,100.0,2,1,1,0,20180301
44327530491277,58.0,128.16,4104803.0,210744494.0,128.16,58.0,4,1,1,0,20180301
44327530491277,3.0,128.16,4104804.0,211075842.0,128.16,3.0,6,1,1,0,20180301
44394597273869,100.0,128.08,4123994.0,0.0,128.08,100.0,2,0,0,1,20180301
44394597273869,43.0,128.07,4123995.0,211169038.0,128.07,100.0,4,0,1,0,20180301
44394597275622,57.0,128.07,4123996.0,211169038.0,128.07,100.0,2,0,1,0,20180301
44394597275622,1.0,128.07,4123997.0,211277198.0,128.07,1.0,4,0,1,0,20180301
44394597275622,100.0,128.07,4123998.0,211448298.0,128.07,100.0,6,0,1,0,20180301
44394597275622,85.0,128.07,4123999.0,211826250.0,128.07,100.0,8,0,1,0,20180301
44394597281623,15.0,128.07,4124000.0,211826250.0,128.07,100.0,2,0,1,0,20180301
44394597348533,42.0,128.03,4124001.0,211259406.0,128.03,300.0,2,0,1,0,20180301
44394597356660,100.0,128.03,4124002.0,211259406.0,128.03,300.0,2,0,1,0,20180301
44394597399910,35.0,128.03,4124003.0,211259406.0,128.03,300.0,2,0,1,0,20180301
44394597402318,50.0,128.03,4124004.0,211259406.0,128.03,300.0,2,0,1,0,20180301
44394597403105,73.0,128.03,4124005.0,211259406.0,128.03,300.0,2,0,1,0,20180301
44394819258089,1.0,127.98,4124105.0,212212258.0,127.98,1.0,2,0,1,0,20180301
44417207337353,5.0,128.03,4138413.0,212599154.0,128.03,5.0,2,1,1,0,20180301
44417207337353,100.0,128.04,4138414.0,212508082.0,128.04,100.0,4,1,1,0,20180301
44417209071146,6.0,128.06,4138417.0,212377838.0,128.06,6.0,2,1,1,0,20180301
44417209105057,26.0,128.07,4138418.0,212313598.0,128.07,26.0,2,1,1,0,20180301
44417431595032,2.0,128.04,4138445.0,212810454.0,128.04,95.0,2,0,1,0,20180301
44423021945801,93.0,128.04,4140348.0,212810454.0,128.04,95.0,2,0,1,0,20180301
44427548898802,17.0,127.97,4141265.0,212810058.0,127.97,100.0,2,0,1,0,20180301
44427549213360,50.0,127.97,4141266.0,212810058.0,127.97,100.0,2,0,1,0,20180301
44427549216289,33.0,127.97,4141267.0,212810058.0,127.97,100.0,2,0,1,0,20180301
44491230807626,1.0,127.91,4162554.0,212999850.0,127.91,100.0,2,0,1,0,20180301
44491230811086,1.0,127.91,4162555.0,212999850.0,127.91,100.0,2,0,1,0,20180301
44496152809712,1.0,127.91,4163524.0,213797666.0,127.91,1.0,2,0,1,0,20180301
44496152809712,7.0,127.91,4163525.0,214210534.0,127.91,100.0,4,0,1,0,20180301
44499842772018,93.0,127.91,4164799.0,214210534.0,127.91,100.0,2,0,1,0,20180301
44499842791514,93.0,127.91,4164800.0,0.0,127.91,93.0,2,0,0,1,20180301
44499842798930,7.0,127.91,4164801.0,0.0,127.91,7.0,2,0,0,1,20180301
44512791308710,1.0,127.78,4167822.0,0.0,127.78,1.0,2,0,0,1,20180301
44512791359667,1.0,127.78,4167830.0,0.0,127.78,1.0,2,0,0,1,20180301
44512791390990,1.0,127.78,4167834.0,0.0,127.78,1.0,2,0,0,1,20180301
44512791491224,2.0,127.78,4167846.0,0.0,127.78,2.0,2,0,0,1,20180301
44512792399864,1.0,127.78,4167859.0,0.0,127.78,1.0,2,0,0,1,20180301
44533730208751,5.0,127.86,4172357.0,0.0,127.86,5.0,2,0,0,1,20180301
44533730208751,6.0,127.88,4172358.0,214648734.0,127.88,6.0,4,1,1,0,20180301
44533849747221,75.0,127.88,4172375.0,0.0,127.88,75.0,2,0,0,1,20180301
44533849747221,25.0,127.9,4172376.0,214764594.0,127.9,100.0,4,1,1,0,20180301
44533849773485,75.0,127.9,4172377.0,214764594.0,127.9,100.0,2,1,1,0,20180301
44533849798773,25.0,127.91,4172378.0,214519386.0,127.91,100.0,2,1,1,0,20180301
44533849799325,75.0,127.91,4172379.0,214519386.0,127.91,100.0,2,1,1,0,20180301
44533850749445,100.0,127.93,4172380.0,214528798.0,127.93,100.0,2,1,1,0,20180301
44533850749445,100.0,127.93,4172381.0,214533602.0,127.93,100.0,4,1,1,0,20180301
44534620436605,75.0,127.91,4172678.0,214806290.0,127.91,92.0,2,1,1,0,20180301
44534620450863,17.0,127.91,4172679.0,214806290.0,127.91,92.0,2,1,1,0,20180301
44541537773163,43.0,127.92,4174792.0,214899762.0,127.92,100.0,2,1,1,0,20180301
44541537797044,57.0,127.92,4174793.0,214899762.0,127.92,100.0,2,1,1,0,20180301
44549067695791,36.0,127.92,4176345.0,214970110.0,127.92,100.0,2,0,1,0,20180301
44550985483971,138.0,127.96,4176675.0,214861110.0,127.96,138.0,2,1,1,0,20180301
44550985511327,10.0,127.97,4176676.0,214505742.0,127.97,10.0,2,1,1,0,20180301
44554157707629,64.0,127.92,4177443.0,214970110.0,127.92,100.0,2,0,1,0,20180301
44560653308450,100.0,127.94,4178613.0,215033654.0,127.94,100.0,2,1,1,0,20180301
44562958993472,20.0,127.98,4178962.0,214505746.0,127.98,20.0,2,1,1,0,20180301
44562959828724,5.0,127.99,4178963.0,214434878.0,127.99,5.0,2,1,1,0,20180301
44562959828724,10.0,127.99,4178964.0,214505754.0,127.99,10.0,4,1,1,0,20180301
44595588067888,20.0,128.0,4187182.0,214505762.0,128.0,20.0,2,1,1,0,20180301
44595588067888,100.0,128.0,4187183.0,214615538.0,128.0,100.0,4,1,1,0,20180301
44595588067888,100.0,128.0,4187184.0,215463974.0,128.0,100.0,6,1,1,0,20180301
44595588195533,10.0,128.0,4187185.0,0.0,128.0,10.0,2,0,0,1,20180301
44595588211098,90.0,128.0,4187186.0,0.0,128.0,90.0,2,0,0,1,20180301
44595588211098,10.0,128.01,4187187.0,214505766.0,128.01,10.0,4,1,1,0,20180301
44598474531212,20.0,128.02,4188344.0,214505770.0,128.02,20.0,2,1,1,0,20180301
44598475633763,20.0,128.03,4188349.0,214505782.0,128.03,20.0,2,1,1,0,20180301
44636153759198,52.0,127.95,4197886.0,215902490.0,127.95,100.0,2,0,1,0,20180301
44636153801579,10.0,127.95,4197887.0,215902490.0,127.95,100.0,2,0,1,0,20180301
44638500150483,38.0,127.95,4198902.0,215902490.0,127.95,100.0,2,0,1,0,20180301
44638500150483,62.0,127.95,4198903.0,215908278.0,127.95,100.0,4,0,1,0,20180301
44640736028537,38.0,127.95,4199352.0,215908278.0,127.95,100.0,2,0,1,0,20180301
44640736028537,2.0,127.95,4199353.0,216005194.0,127.95,2.0,4,0,1,0,20180301
44640736028537,60.0,127.95,4199354.0,216017082.0,127.95,100.0,6,0,1,0,20180301
44640736089667,40.0,127.95,4199355.0,216017082.0,127.95,100.0,2,0,1,0,20180301
44640736115460,100.0,127.95,4199356.0,0.0,127.95,100.0,2,0,0,1,20180301
44640736593355,100.0,127.94,4199363.0,215593210.0,127.94,100.0,2,0,1,0,20180301
44640736593355,60.0,127.94,4199364.0,215783890.0,127.94,60.0,4,0,1,0,20180301
44663542849043,7.0,128.03,4204448.0,216165050.0,128.03,7.0,2,1,1,0,20180301
44663542849043,24.0,128.03,4204449.0,216185926.0,128.03,24.0,4,1,1,0,20180301
44663542849043,18.0,128.04,4204450.0,214505786.0,128.04,20.0,6,1,1,0,20180301
44663542857332,2.0,128.04,4204451.0,214505786.0,128.04,20.0,2,1,1,0,20180301
44663542857332,80.0,128.04,4204452.0,215834382.0,128.04,100.0,4,1,1,0,20180301
44663542859092,20.0,128.04,4204453.0,215834382.0,128.04,100.0,2,1,1,0,20180301
44663542859092,22.0,128.04,4204454.0,215958242.0,128.04,22.0,4,1,1,0,20180301
44663542859092,100.0,128.04,4204455.0,216036514.0,128.04,100.0,6,1,1,0,20180301
44663545824224,24.0,128.05,4204519.0,213748978.0,128.05,24.0,2,1,1,0,20180301
44663545824224,5.0,128.05,4204520.0,214505790.0,128.05,5.0,4,1,1,0,20180301
44663545853237,10.0,128.06,4204521.0,214505794.0,128.06,10.0,2,1,1,0,20180301
44663545891876,5.0,128.08,4204531.0,214499706.0,128.08,5.0,2,1,1,0,20180301
44663548809228,10.0,128.09,4204552.0,214499710.0,128.09,10.0,2,1,1,0,20180301
44663548842608,20.0,128.1,4204553.0,214214822.0,128.1,20.0,2,1,1,0,20180301
44689012620927,100.0,128.07,4210653.0,216772978.0,128.07,100.0,2,0,1,0,20180301
44748639657147,1.0,128.09,4235812.0,217964202.0,128.09,1.0,2,1,1,0,20180301
44748639697922,10.0,128.12,4235815.0,217946518.0,128.12,10.0,2,1,1,0,20180301
44748639705932,10.0,128.13,4235816.0,214214830.0,128.13,10.0,2,1,1,0,20180301
44748639705932,21.0,128.13,4235817.0,217665314.0,128.13,100.0,4,1,1,0,20180301
44748639707645,29.0,128.13,4235818.0,217665314.0,128.13,100.0,2,1,1,0,20180301
44748639736510,50.0,128.13,4235820.0,217665314.0,128.13,100.0,2,1,1,0,20180301
44748640062132,1.0,128.1,4235826.0,0.0,128.1,1.0,2,0,0,1,20180301
44751880585115,1.0,128.12,4236966.0,0.0,128.12,1.0,2,0,0,1,20180301
44775773100062,9.0,128.12,4244325.0,0.0,128.12,9.0,2,0,0,1,20180301
44775773100062,1.0,128.14,4244326.0,214214850.0,128.14,1.0,4,1,1,0,20180301
44775773100062,63.0,128.14,4244327.0,216137738.0,128.14,100.0,6,1,1,0,20180301
44775773284617,37.0,128.14,4244349.0,216137738.0,128.14,100.0,2,1,1,0,20180301
44775773284617,8.0,128.14,4244350.0,218245454.0,128.14,8.0,4,1,1,0,20180301
44775773505992,10.0,128.15,4244365.0,217946522.0,128.15,10.0,2,1,1,0,20180301
44776532095119,10.0,128.16,4245740.0,213001102.0,128.16,10.0,2,1,1,0,20180301
44776532095119,27.0,128.16,4245741.0,217490314.0,128.16,100.0,4,1,1,0,20180301
44776532704607,18.0,128.16,4245787.0,217490314.0,128.16,100.0,2,1,1,0,20180301
44781441279684,30.0,128.16,4247135.0,0.0,128.16,30.0,2,0,0,1,20180301
44806007368948,100.0,128.16,4253679.0,0.0,128.16,100.0,2,0,0,1,20180301
44806014118357,10.0,128.17,4253682.0,217946582.0,128.17,10.0,2,1,1,0,20180301
44806014145039,10.0,128.18,4253683.0,217946530.0,128.18,10.0,2,1,1,0,20180301
44806016515463,1.0,128.19,4253686.0,218935402.0,128.19,1.0,2,1,1,0,20180301
44806016515463,10.0,128.2,4253687.0,212232090.0,128.2,10.0,4,1,1,0,20180301
44806016515463,58.0,128.2,4253688.0,218899686.0,128.2,100.0,6,1,1,0,20180301
44806016547579,42.0,128.2,4253689.0,218899686.0,128.2,100.0,2,1,1,0,20180301
44806016547579,136.0,128.2,4253690.0,218919870.0,128.2,136.0,4,1,1,0,20180301
44842674136562,100.0,128.12,4264631.0,0.0,128.12,100.0,2,0,0,1,20180301
44842674136562,100.0,128.11,4264632.0,219066750.0,128.11,100.0,4,0,1,0,20180301
44842674136562,5.0,128.11,4264633.0,219096986.0,128.11,5.0,6,0,1,0,20180301
44842674136562,2.0,128.11,4264634.0,219214866.0,128.11,2.0,8,0,1,0,20180301
44842674187355,9.0,128.11,4264635.0,219269370.0,128.11,100.0,2,0,1,0,20180301
44842674188582,91.0,128.11,4264636.0,219269370.0,128.11,100.0,2,0,1,0,20180301
44842674188582,9.0,128.11,4264637.0,0.0,128.11,9.0,4,0,0,1,20180301
44842674192906,87.0,128.11,4264638.0,0.0,128.11,87.0,2,0,0,1,20180301
44842674199051,4.0,128.11,4264639.0,0.0,128.11,4.0,2,0,0,1,20180301
44847514050073,100.0,128.09,4268269.0,218549818.0,128.09,100.0,2,0,1,0,20180301
44847514078764,100.0,128.09,4268273.0,218772622.0,128.09,100.0,2,0,1,0,20180301
44847514078764,1.0,128.09,4268274.0,219559474.0,128.09,1.0,4,0,1,0,20180301
44851033874811,100.0,128.06,4270689.0,219075370.0,128.06,100.0,2,0,1,0,20180301
44853735767865,100.0,128.01,4272205.0,219747806.0,128.01,100.0,2,0,1,0,20180301
44902000944049,100.0,127.96,4284929.0,219909194.0,127.96,100.0,2,0,1,0,20180301
44902000944049,1.0,127.96,4284930.0,220733858.0,127.96,1.0,4,0,1,0,20180301
44962606855328,100.0,127.96,4306910.0,0.0,127.96,100.0,2,0,0,1,20180301
44964013361648,100.0,127.99,4307744.0,221875146.0,127.99,100.0,2,1,1,0,20180301
44964013386160,178.0,128.0,4307745.0,221858018.0,128.0,300.0,2,1,1,0,20180301
44964013391695,48.0,128.0,4307746.0,221858018.0,128.0,300.0,2,1,1,0,20180301
44964013429995,74.0,128.0,4307747.0,221858018.0,128.0,300.0,2,1,1,0,20180301
44965675217841,100.0,128.01,4309258.0,220777342.0,128.01,100.0,2,1,1,0,20180301
44965675258451,2.0,128.01,4309259.0,220892034.0,128.01,2.0,2,1,1,0,20180301
44965675258451,1.0,128.01,4309260.0,221925874.0,128.01,1.0,4,1,1,0,20180301
44968698703385,95.0,128.04,4310518.0,219909054.0,128.04,95.0,2,1,1,0,20180301
44968698734318,100.0,128.06,4310519.0,220823334.0,128.06,100.0,2,1,1,0,20180301
44983623898902,20.0,128.16,4318993.0,220772930.0,128.16,20.0,2,1,1,0,20180301
44983623898902,24.0,128.16,4318994.0,222061986.0,128.16,24.0,4,1,1,0,20180301
44983631363246,10.0,128.17,4318995.0,220772934.0,128.17,10.0,2,1,1,0,20180301
44983631363246,1.0,128.18,4318996.0,220772938.0,128.18,1.0,4,1,1,0,20180301
44983631363246,10.0,128.19,4318997.0,220772942.0,128.19,10.0,6,1,1,0,20180301
44983631363246,20.0,128.2,4318998.0,220772950.0,128.2,20.0,8,1,1,0,20180301
44983631363246,10.0,128.21,4318999.0,217946534.0,128.21,10.0,10,1,1,0,20180301
44983631363246,10.0,128.22,4319000.0,217946538.0,128.22,10.0,12,1,1,0,20180301
44983631363246,10.0,128.23,4319001.0,217946542.0,128.23,10.0,14,1,1,0,20180301
44987291929987,100.0,128.18,4320916.0,222569310.0,128.18,100.0,2,1,1,0,20180301
44988199874227,100.0,128.15,4321306.0,222604830.0,128.15,100.0,2,0,1,0,20180301
44988199874227,100.0,128.15,4321307.0,222620178.0,128.15,100.0,4,0,1,0,20180301
44988199968022,1.0,128.11,4321308.0,222553038.0,128.11,1.0,2,0,1,0,20180301
45000672185844,59.0,128.09,4324993.0,0.0,128.09,59.0,2,0,0,1,20180301
45002377677703,100.0,128.06,4325403.0,222627182.0,128.06,100.0,2,0,1,0,20180301
45002377704880,100.0,128.05,4325404.0,0.0,128.05,100.0,2,0,0,1,20180301
45060555421339,100.0,127.91,4344933.0,0.0,127.91,100.0,2,0,0,1,20180301
45060555477629,100.0,127.9,4344935.0,223480562.0,127.9,100.0,2,0,1,0,20180301
45060555477629,1.0,127.9,4344936.0,223922758.0,127.9,1.0,4,0,1,0,20180301
45060585253712,100.0,127.9,4345007.0,224054358.0,127.9,100.0,2,0,1,0,20180301
45065307293154,100.0,127.83,4354627.0,224054438.0,127.83,100.0,2,0,1,0,20180301
45088413221955,35.0,127.72,4374995.0,0.0,127.72,35.0,2,0,0,1,20180301
45101613297992,100.0,127.71,4378704.0,224836598.0,127.71,100.0,2,0,1,0,20180301
45179339554025,2.0,127.63,4410853.0,0.0,127.63,2.0,2,0,0,1,20180301
45192536339876,13.0,127.65,4413642.0,227459902.0,127.65,13.0,2,1,1,0,20180301
45193812060250,100.0,127.72,4414491.0,227502190.0,127.72,100.0,2,0,1,0,20180301
45193812099509,100.0,127.72,4414492.0,227502194.0,127.72,100.0,2,0,1,0,20180301
45198930576236,100.0,127.72,4415486.0,227511754.0,127.72,100.0,2,0,1,0,20180301
45230011738360,4.0,127.72,4426130.0,0.0,127.72,4.0,2,0,0,1,20180301
45230011738360,96.0,127.67,4426131.0,0.0,127.67,96.0,4,0,0,1,20180301
45277237197564,2.0,127.79,4438125.0,228512626.0,127.79,2.0,2,1,1,0,20180301
45277237197564,30.0,127.79,4438126.0,228513182.0,127.79,30.0,4,1,1,0,20180301
45277237197564,100.0,127.8,4438127.0,228189758.0,127.8,100.0,6,1,1,0,20180301
45277237197564,5.0,127.8,4438128.0,228370410.0,127.8,5.0,8,1,1,0,20180301
45277237197564,17.0,127.81,4438129.0,227584274.0,127.81,17.0,10,1,1,0,20180301
45278683800023,100.0,127.84,4438329.0,228712398.0,127.84,100.0,2,1,1,0,20180301
45278683917742,20.0,127.86,4438330.0,227283326.0,127.86,20.0,2,1,1,0,20180301
45278683925808,20.0,127.87,4438331.0,227283342.0,127.87,20.0,2,1,1,0,20180301
45278714936939,20.0,127.9,4438334.0,225542750.0,127.9,20.0,2,1,1,0,20180301
45278714962977,10.0,127.91,4438335.0,225304710.0,127.91,10.0,2,1,1,0,20180301
45278714962977,90.0,127.91,4438336.0,228856750.0,127.91,100.0,4,1,1,0,20180301
45278715001880,10.0,127.91,4438337.0,228856750.0,127.91,100.0,2,1,1,0,20180301
45278715018043,10.0,127.92,4438338.0,225304714.0,127.92,10.0,2,1,1,0,20180301
45278715018043,10.0,127.92,4438339.0,227258558.0,127.92,10.0,4,1,1,0,20180301
45280416672748,10.0,127.92,4438590.0,0.0,127.92,10.0,2,0,0,1,20180301
45280416672748,52.0,127.93,4438591.0,0.0,127.93,52.0,4,0,0,1,20180301
45280487993631,10.0,127.92,4438612.0,0.0,127.92,10.0,2,0,0,1,20180301
45280487993631,10.0,127.94,4438613.0,225304722.0,127.94,10.0,4,1,1,0,20180301
45280487993631,10.0,127.95,4438614.0,225304734.0,127.95,10.0,6,1,1,0,20180301
45280487993631,20.0,127.96,4438615.0,225304754.0,127.96,20.0,8,1,1,0,20180301
45280487993631,20.0,127.97,4438616.0,225304762.0,127.97,20.0,10,1,1,0,20180301
45280487993631,100.0,127.97,4438617.0,0.0,127.97,100.0,12,0,0,1,20180301
45280487993631,2.0,127.98,4438618.0,225304774.0,127.98,2.0,14,1,1,0,20180301
45280487993631,28.0,127.98,4438619.0,0.0,127.98,28.0,16,0,0,1,20180301
45280488033988,20.0,127.98,4438620.0,0.0,127.98,20.0,2,0,0,1,20180301
45281433644821,15.0,127.89,4438807.0,228886410.0,127.89,100.0,2,0,1,0,20180301
45281433670719,85.0,127.89,4438808.0,228886410.0,127.89,100.0,2,0,1,0,20180301
45281433670719,100.0,127.89,4438809.0,228886430.0,127.89,100.0,4,0,1,0,20180301
45281433670719,100.0,127.89,4438810.0,228888742.0,127.89,100.0,6,0,1,0,20180301
45282920071862,101.0,127.82,4439092.0,228886154.0,127.82,300.0,2,0,1,0,20180301
45282920083711,100.0,127.82,4439093.0,228886154.0,127.82,300.0,2,0,1,0,20180301
45282920085052,99.0,127.82,4439094.0,228886154.0,127.82,300.0,2,0,1,0,20180301
45282920085052,1.0,127.82,4439095.0,228899162.0,127.82,2.0,4,0,1,0,20180301
45282920085861,1.0,127.82,4439096.0,228899162.0,127.82,2.0,2,0,1,0,20180301
45283422156343,100.0,127.82,4439217.0,228908806.0,127.82,100.0,2,0,1,0,20180301
45283422231941,1.0,127.82,4439218.0,228908890.0,127.82,1.0,2,0,1,0,20180301
